AdapterInfo { name: "Apple M1 Max", vendor: 0, device: 0, device_type: IntegratedGpu, driver: "", driver_info: "", backend: Metal }
samples: 1000
test,mean,median,min,max,plot
embrace.svg,81.38µs,85.25µs,14.42µs,3.60ms,█▆▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
paris-30k.svg,231.30µs,128.42µs,16.96µs,1.09ms,▁▂▂▆▂▂▂▂▂▂▂▂▂▂▂▂▄▂▂▂▂▂▂▂▂▂▃▇▂▂▂▂▂▅▇▂▂▂▁▂▂▂▇▂▂▂▅▂▂▂▇▆▂▂▂▂▆▂▅▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▆▂▂▂▂▂▂▇▂▇▂▁▂▂▂▂▂▂▂▁▂▄▂▃▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂█▂█▂▂▂▂▂▂▁▂▁▂▂▂▂▂▂▂▂▂█▂▃▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▆▅█▂▄▂▂▂▂▅▅▂▂▂▂▂▂▂▂▄█▇█▂▂▂▂▂▁▂▂▂▂▂█▂▂▂▂▂▇▂▂▂▂█▂▃▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂▂▇▂▂▂▂▇▂▂▆▂▂▂▂▂▆▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂█▂▂▂▂▅▇█▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂█▂██▂█▂▅▂▇▂▅▂█▂▂▂▂█▂▂▇▅▂▅█▂▂▂▂▂▅▂▂▂█▂▂▂▂▄▂▂▂▂▂▂▂█▂▂▂▂▂▅▂▂▂▅▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▆▂▂▂▂▂▂▂▂█▂▂▂▄▂▂▂▂▂▅▂▂█▂▂▂▂█▂▇▂▂▂▂▂█▂▂▂▂▂▂▂▂█▂▂▁▂▂▂▆▄▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▆▅▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▄▂▂█▂▂▂▆▂▂▂▂▂▂▂█▂▂▂▇▂▂▂▂▂▂▂▇▇█▂▂▂▂▇▂▂▂▇▇▂▂▂▂▂▂▂█▂█▂▂▂▂▂▂▆▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▂█▅▂▂▂▂▂▂▁▂▂▂▂▂█▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▆▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂█▇▂▂▂▂▂▂▂▂▂▅▂█▂▂▂▃▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▂▂▅▂▂▂▂▂▂▂▂▂▁▂▂█▂▂▂▂▂▇▂▂▂▂█▂▂▂▂▂▂▂█▂▂▂█▂▂▂▂▂▂▃▂▂▂▂▂▂▂█▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▁▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▂▂▂▂█▂▂▂▂▂▂▂▂▇▂▂▂▂█▃▂▂▂▂▂▆▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▂▂▂▂▄▅▂▂▂▂▂▂▆▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▆▂▂▂▂▂█▇▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▆▂▂▂▂▂▂▂▂▃▅▂▂▁▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂
paris-70k.svg,244.16µs,133.54µs,20.79µs,1.45ms,█▂▂▂▅▂▅▁▁▂▁▂▂▅▂▂▂▁▂▂▂▁▂▂▂▂▅▂▂▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▅▁▂▂▁▁▂▂▁▂▁▅▂▂▂▅▂▂▂▂▂▂▂▂▂▁▂▁▂▂▂▂▁▂▂▁▂▅▂▁▃▅▂▂▂▁▂▂▁▂▂▂▂▂▂▂▂▂▁▂▂▁▂▂▁▁▂▅▅▁▅▂▂▁▂▂▅▂▁▅▂▂▂▅▅▅▂▅▂▅▂▂▂▁▅▅▂▂▁▅▁▁▂▂▅▂▂▅▅▁▂▁▅▃▂▂▅▂▂▅▅▁▂▅▂▁▄▅▅▁▂▂▂▅▂▂▄▅▂▂▄▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▁▂▅▂▅▅▂▂▂▂▂▂▂▅▂▂▅▁▂▁▃▅▁▂▁▂▁▂▅▂▅▂▅▂▅▅▂▂▂▁▂▅▂▂▁▂▂▂▂▄▂▂▂▅▂▅▂▅▅▅▂▂▅▂▂▂▁▅▂▂▅▁▅▂▃▂▂▂▅▅▂▁▂▅▂▅▂▂▁▂▅▂▂▁▂▂▅▁▁▁▄▂▄▁▂▁▂▅▅▂▂▅▅▂▂▂▂▅▂▂▂▂▂▁▂▅▅▂▂▅▁▂▅▂▂▁▂▄▂▂▁▂▂▂▂▁▂▁▂▅▁▂▅▂▄▅▁▄▂▂▂▂▂▂▅▂▂▂▂▂▅▂▂▂▅▂▁▁▁▁▁▄▂▁▁▃▁▁▄▄▂▁▅▂▁▂▂▃▅▂▂▁▂▂▂▂▁▂▂▂▅▂▂▂▃▁▅▂▂▂▂▅▂▂▂▂▂▂▂▂▅▃▅▁▁▂▂▂▁▅▂▂▁▂▂▁▂▄▂▂▅▅▄▂▅▂▄▅▅▁▂▅▅▄▅▂▂▄▁▄▂▁▂▂▁▂▂▅▂▅▂▂▂▅▂▁▁▂▂▄▄▂▂▂▄▅▂▂▂▁▅▂▂▁▅▂▂▂▅▂▅▅▂▅▂▅▂▅▂▅▃▁▅▁▂▂▂▂▅▂▂▂▄▂▅▅▅▅▂▂▂▂▂▅▂▂▂▁▂▂▁▂▂▂▂▅▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂▅▂▅▂▂▂▂▂▂▂▅▅▂▂▂▂▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▅▂▂▂▂▂▁▅▅▂▂▂▅▂▂▅▂▂▁▅▅▂▅▂▅▂▂▂▂▅▃▂▂▂▂▂▂▂▁▅▂▂▂▂▅▂▁▂▂▂▅▂▅▅▂▁▂▁▁▅▁▂▁▄▁▁▄▁▁▁▁▂▂▂▂▂▅▂▂▂▂▂▂▁▅▂▂▁▂▂▂▂▂▂▂▂▁▂▅▂▂▂▅▂▅▂▂▂▂▁▂▂▂▂▂▁▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▁▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▁▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▅▂▂▂▂▁▂▅▂▂▂▂▂▂▅▁▁▁▂▂▂▂▂▅▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▁▃▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▅▁▂▂▂▁▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▁▂▂▂▅▂▅▂▂▃▂▂▂▂▂▂▂▂▂▂▁▂▂▂▁▂▂▂▁▂▂▂▂▂▂
tiger.svg,84.40µs,89.79µs,17.75µs,552.29µs,▂▂▂▁▁▂▁▁▂▁▁▁▁▁▁▁▁▁▁▁▂▂▂▂▁▂▁▂▂▂▁▁▁▂▂▂▂▁▁▁▂▂▂▂▁▂▁▁▁▂▁▂▂▂▂▂▂▂▂▁▂▂▁▂▂▁▂▂▁▁▁▁▂▁▂▂▂▁▂▁▂▁▂▂▂▃▁▂▁▁▂▂▁▁▂▁▁▁▂▁▁▁▂▂▁▁▃▂▂▂▂▂▂▁▂▂▂▂▂▁▂▂▂▂▂▂▁▂▂▂▂▁▂▂▂▂▁▁▂▂▅▂▂▂▂▂▁▂▂▂▂▁▂▂▂▂▂▂▂▂▂▁▂▁▁▂▁▂▂▁▁▂▂▂▁▂▁▂▁▂▂▁▁▂▁▂▁▂▁▂▁▁▂▂▂▁▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▁▂▁▂▂▂▂▂▂▁▂▁▁▂▂▂▂▂▁▂▂▂▂▂▂▁▂▁▁▁▂▁▁▂▂▂▂▁▃▂▂▂▃▁▂▁▂▂▁▂▂▂▂▂▂▁▂▁▂▁▂▂▁▁▂▂▂▂▁▂▂▂▂▂▃▂▂▂▁▂▂▂▁▂▂▂▁▂▁▂▂▂▁▂▁▂▂▂▁▂▂▂▁▂▂▁▂▁▂▂▂▁▂▁▂▂▁▁▂▁▁▂▂▂▂▂▂▂▂▁▂▃▂▁▂▂▂▂▂▂▂▂▂▂▁▂▁▂▂▂▂▂▂▂▂▂▂▂▁▂▂▁▂▂▂▂▃▁▂▂▂▂▂▁▁▂▂▂▂▂▂▂▁▁▁▂▂▂▂▂▂▃▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂█▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▁▂▂▁▂▂▂▂▂▂▂▂▂▁▂▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▃▁▂▂▂▂▂▂▂▁▂▁▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▁▂▂▁▁▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▃▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▁▁▂▁▂▁▂▂▂▁▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂
paris-50k.svg,267.65µs,129.63µs,21.08µs,940.71µs,▂▂▂▂▂▂▂▂▂▂▇▂▂▂▇▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▁▂▂▂▇▁▂▂▂▇▂▇▂▂▂▂▇▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▇▃▇▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▇▂▇▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▇▂▂▂▂▂▇▂▂▂▂▃▂▇▇▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▇▂▂▇▁▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▇▂█▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▅▂▇▂▂▇▇▂▇▁▂▂▇▂▂▂▂▂▂▂▂▂▁▂▂▂▁▂▂▂▂▇▇▇▂▂▇▂▂▇▇▂▂▂▂▂▂▂▂▂▂▂▅▂▂▂▂▂▂▅▂▂▂▂▃▂▂▂▂▅▂▂▂▂▂▂▅▂▂▅▄▂▅▂▂▂▂▅▂▂▂▂▂▂▅▂▅▂▂▅▂▂▆▂▂▂▅▂▅▂▂▂▂▂▂▅▂▂▂▂▂▇▂▂▇▇▇▇▂▂▂▂▂▇▂▂▇▂▂▂▂▂▂▂▂▂▇▇▇▇▂▂▂▂▂▂▇▇▇▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▇▂▇▂▇▂▂▂▂▃▂▇▂▇▂▂▂▂▇▇▂▂▂▇▂▂▂▂▇▇▂▂▂▇▂▂▂▂▇▂▇▂▂▇▂▂▂▂▇▇▂▂▂▂▂▂▇▂▂▂▇▂▂▇▂▂▂▇▇▂▂▂▇▇▂▂▁▇▂▇▂▂▇▂▂▇▂▂▇▂▇▂▇▂▇▂▂▇▂▂▂▂▂▇▇▂▂▇▇▃▇▂▂▂▇▂▇▂▂▂▇▂▂▇▂▂▂▂▂▂▂▂▂▇▃▂▂▇▂▂▂▂▂▂▇▂▂▂▂▁▂▂▂▁▂▂▂▂▂▇▇▇▂▂▂▂▂▂▂▇▂▂▂▂▂▇▂▂▂▂▇▂▂▂▂▇▂▇▂▂▂▂▇▂▂▂▂▇▂▇▂▂▇▂▂▂▂▂▂▇▇▂▂▇▂▂▂▂▂▂▇▂▂▂▂▂▂▂▇▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▇▇▇▂▂▇▂▂▂▂▂▂▇▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▃▂▇▂▂▂▂▂▇▂▇▂▂▇▇▂▇▂▇▂▂▃▂▇▂▂▇▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▇▂▂▂▂▇▂▂▂▂▇▂▇▂▇▂▇▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▇▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▁▂▂▂▂▂▂▅▂▅▂▂▂▄▂▂▂▅▂▂▅▅▂▂▂▅▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▅▂▅▂▂▂▂▂▅▅▃▂▂▅▂▂▇▂▇▂▂▂▂▇▂▂▇▇▇▂▂▂▂▇▂▂▇▇▂▂▂▂▇▂▇▇▂▂▂▂▂▂▇▇▂▂▇▂▂▂▂▃▂▇▂▂▇▇▇▂▂▇▇▂▂▂▂▂▂▂▇▂▂▂▂▇▂▂▂▇▂▂▇▇▂▂▂▂▂▂▇▇▂▆▂▃▇▂▆▅▂▂▂▇▂▂▂▂▂▆▂▂▂▇▂▂▂▂▂▆▇▂▂▆▂▂▂▆▂▂▂▂▂▂▇▅▂▂▂▇▂▇▂▂▂▂▅▂▂▂▂
contour.svg,118.80µs,107.88µs,23.75µs,422.25µs,▂▂▂▂▂▁▂▁▅▂▂▂▂▂▂▂▂▂▄▅▂▂▂▂▂▂▁▁▃▁▅▂▁▂▂▂▂▂▂▂▂▂▂▁▁▂▁▂▃▅▁▁▃▁▂▂▂▁▂▂▄▄▃▁▂▂▂▁▄▂▄▂▅▁▁▆▂▄▂▁▄▂▁▂▂▁▄▃▁▂▁▂▁▁▃▂▂▃▂▅▃▂▂▄▃▂▁▂▂▂▂▄▃▁▂▁▂▂▃▅▄▃▃▂▁▁▂▃▂▄▂▅▁▂▅▂▄▂▂▁▂▂▃▂▁▃▆▃▂▂▄▂▁▃▂▂▂▅▃▅▂▁▃▃▂▃▁▃▄▂▂▂▅▅▂▂▃▃▃▃▃▂▂▂▂▂▅▃▂▂▁▂▂▂▂▂▃▃▃▃▃▃▂▂▂▃▃▄▂▃▃▂▁▁▂▃▂▂▃▂▅▁▁▁▂▃▂▃▃▃▂▃▂▂▃▃▂▃▃▃▃▂▇▃▃▃▃▃▂▃▃▂▂█▃▄▃▂▂▃▃▃█▂▆▂▄▂▃▃▃▃▃▃▃█▃▃▂▃▃▂▃▃▃▃▂▃▃▂▃▂▃▂▂▃▄▂▇▃▂█▂▂▃▃▂▂▂▃▃▃▇▂▂▂▃█▃▅▃▃▃▂▃▂▃▃▃▃▃▄▃▂▂▆▆▂▃▂▁▁▂▂▂▂▂▂▂▃▃▁▃▃▆▂▂▂▂▃▃▄▂▂▂▂▂▃▂▅▅▃▃▂▇▂▃▂▂▃█▂▇▃▃▂▂▂▇▃▂▂▂▂▃▂▃▂▃▂▇▂▂▃█▃▂▃▃▂▂▂▃█▂▃▃▃▂▂▂▂▃▂▃▃▂▂▃▃▃▂▃▂▂▂▂▂▁▂▂▅▂▃▂▂▆▂▂▃▃▅▅▂▂▁▅▂▂▂▂▂▂▂▃▃▂▂▂▃▁▂▁▆▄▂▂▂▂▂▃▂▃▂▂▄▂▁▃▂▃▄▃▅▁▂▃▃▃▂▃▆▂▁▂▂▂▃▃▅▁▂▂▂▂▃▂▃▄▃▂▂▅▁▂▃▃▅▄▂▂▁▃▃▂▂▆▃▁▂▃▂▂▃▃▂▃▃▃▂▃▂▅▃▅▂▃▃▂▂▃▂▅▂▂▄▂▂▂▂▃▁▃▂▃▂▂▁▂▃▁▂▃▃▂▃▂▃▂▂▅▃▇▂▃▁▅▃▃▂▅▄▃▃▃▄▃▃▃▃▃▁▂▁▂▂▂▂▃▁▂▃▂▃▂▂▂▃▃▂▃▂▃▂▃▁▃▁▂▂▂▆▂▅▁▅▁▂▃▃▃▃▂▃▃▂▂▂▂▇▃▂▂▂▃▃█▃▂▃▂▃▃▂▃▂▃▃▄▂▃▂▃▂▃▃▃▂▃▂▄▃▃▃▃▃▃▃▃▃▁▂▃▃▃▃▃▂▂█▂▃▃▂▃▂▂▃▃▂▂▂▃▂▂▂▂▂▂▃▃▂▁▃▂▂▂▂▂▂▃▃▂▃▂▂▂▃▃▃▃▃▃▃▂▇▃▃▃▂▂▃▃▂▂▂▃▂▂▄▂▂▃▂▇▃▃▃▄▃▃▂▇▃▃▃▂▃▂▃▂▂▃▃▃▃▂▂▂▃▃▃▃▃▁▆▃▃▃▄▂▂▂▂▂▂▃▃▂▃▂▂▃▇▃▃▂▂▂▂▃▂▂▃▇▃▃▃▃▃▂▂▂▂▂▃▂▃▂▂▂▂▂▃▃▂▂▂▂▂▂▂▂▃▁▃▃▂▅▂▃▃█▂▂▂█▂▃▂▃▂▃▃▄▃▃▃▃▂▃▂▂▂▂▂▂▂▃▂▃▃▂▃▃▃▃▂▃▆▂▂▃▃▂▃▂▃▂▂▃▂▃▂▂▄▂█▃▃▃▇▂▂▂▃█▃▃▆▂▃▂▂▃▃█▃▂▃▂▂▂▂▃▂▂▂▃▃▃▂▂▃▃▃▃▂▅▂▂▃▂▇▂▂█▂▂▃▆▃▃▂▃▂▂▇▂▂▂▃▂▇▂▂▂▂▃▂
